Column1,Column2,channel_title,username,comment_text,emotion
1DgBqtU2NKU,"Mass Jathara - TEASER | Ravi Teja, Sreeleela | Bheems | S Naga Vamsi | Bhanu Bogavarapu",Sithara Entertainments,@KommuVinodkumar,సూపర్ 👌👌👍👍,happiness
1DgBqtU2NKU,"Mass Jathara - TEASER | Ravi Teja, Sreeleela | Bheems | S Naga Vamsi | Bhanu Bogavarapu",Sithara Entertainments,@rajukandula9515,మొమ్మ బ్లాక్ బాస్టర్,neutral
1DgBqtU2NKU,"Mass Jathara - TEASER | Ravi Teja, Sreeleela | Bheems | S Naga Vamsi | Bhanu Bogavarapu",Sithara Entertainments,@PRASSADH,Routeen rotta లా ఉంది. 😂🤣😂🤣🤣🤣🤣,anger
1DgBqtU2NKU,"Mass Jathara - TEASER | Ravi Teja, Sreeleela | Bheems | S Naga Vamsi | Bhanu Bogavarapu",Sithara Entertainments,@PvvRana-wq5zh,బాలేదు,sadness
1DgBqtU2NKU,"Mass Jathara - TEASER | Ravi Teja, Sreeleela | Bheems | S Naga Vamsi | Bhanu Bogavarapu",Sithara Entertainments,@umamaheswararaoa8396,అన్నా స్టోరీ మార్చుకో అన్న,sadness
1DgBqtU2NKU,"Mass Jathara - TEASER | Ravi Teja, Sreeleela | Bheems | S Naga Vamsi | Bhanu Bogavarapu",Sithara Entertainments,@raveendranadhtagore5192,Mass jathara kadhura idhi rotean jathara బొంగు లా ఉంది నీ జాతర,neutral
1DgBqtU2NKU,"Mass Jathara - TEASER | Ravi Teja, Sreeleela | Bheems | S Naga Vamsi | Bhanu Bogavarapu",Sithara Entertainments,@krishnamaalevlogs,బొమ్మ బ్లాక్ బస్టర్ 🔥 once again back KRACK.....,happiness
1DgBqtU2NKU,"Mass Jathara - TEASER | Ravi Teja, Sreeleela | Bheems | S Naga Vamsi | Bhanu Bogavarapu",Sithara Entertainments,@Aadi0412,శ్రీలీల వుంది కనుక మూవీ దెంగేస్తది పక్క,neutral
1DgBqtU2NKU,"Mass Jathara - TEASER | Ravi Teja, Sreeleela | Bheems | S Naga Vamsi | Bhanu Bogavarapu",Sithara Entertainments,@roshantrinay8844,"ఈ ముసలి రవితేజ ఎప్పుడూ తప్పుల నుండి నేర్చుకోడు, అతనికి తన వయసులో 3/4 వంతు ఉన్న హెరియోన్స్ ఎందుకు అవసరం? చెత్త సినిమాలు ఏమైనా పరాజయం పాలవుతాయి.",sadness
1DgBqtU2NKU,"Mass Jathara - TEASER | Ravi Teja, Sreeleela | Bheems | S Naga Vamsi | Bhanu Bogavarapu",Sithara Entertainments,@dhebbadhebba-n4u,రవి అన్న డిఫెన్స్ లోనే ఉండిపోయాడనుకుంట ఒకప్పుడు రిస్క్ తీసుకుని మూవీస్ చేసిన సినిమా కూడా హిట్ అయ్యేవి ఇప్పుడు మాత్రం నో రిస్క్ ఓన్లీ రొటీన్ రొట్ట కథ కావాలనుకుంటున్నాడనుంట,neutral
1DgBqtU2NKU,"Mass Jathara - TEASER | Ravi Teja, Sreeleela | Bheems | S Naga Vamsi | Bhanu Bogavarapu",Sithara Entertainments,@dhebbadhebba-n4u,మాస్ జాతర కాదురోయ్ మరో రొటీన్ రొట్ట సినిమా విడుదల కానుంది 😂😂 ఇంకా మారాడు అనుకుంట మాస్రజ . యేదో ధమాకా శ్రీలీల vaibe తోడు బీమ్స్ మ్యూజిక్ తో మ్యాజిక్ చేసింది మళ్ళీ రిపీట్ చేస్తూ ఉందీ అంటే ఆది ఒక పిచ్చి ప్రయత్నం చేస్తున్నారు.,neutral
Qv-NEQJehVU,#HariHaraVeeraMallu - Trailer (Telugu) | PSPK | Nidhhi | MM Keeravaani | AM Rathnam | Jyothi Krisna,Mega Surya Production,@sharukafreen,"పవన్ కుక్క మా తెలంగాణ లో మా కేసీఆర్ నే తిట్టావ్, రాబోయే రోజుల్లో , నీ కర్మ కలి కేసీఆర్ గాని సీఎం అయ్యాడా ఇక నీకు ఉచ్చకోతే ""రప్ప రప్ప""",neutral
Qv-NEQJehVU,#HariHaraVeeraMallu - Trailer (Telugu) | PSPK | Nidhhi | MM Keeravaani | AM Rathnam | Jyothi Krisna,Mega Surya Production,@RamaKrishna-em5xt,జై వీర మల్లన్న 🙏💪,neutral
Qv-NEQJehVU,#HariHaraVeeraMallu - Trailer (Telugu) | PSPK | Nidhhi | MM Keeravaani | AM Rathnam | Jyothi Krisna,Mega Surya Production,@Gopal-u3o,Anna కెమెర మంచిగా షూట్ చేయలేదు చేయలేదు దూరంగా ఉండి సూటు చేసినట్టు ఉంది సినిమా స్టోరీ ఎక్స్ల్లెంట్ పిక్చర్ సినిమా బాగుంది కెమెరా ఒకటి,happiness
Qv-NEQJehVU,#HariHaraVeeraMallu - Trailer (Telugu) | PSPK | Nidhhi | MM Keeravaani | AM Rathnam | Jyothi Krisna,Mega Surya Production,@RamaKrishna-em5xt,నాకైతే నచ్చింది అన్నా. బాగానే తీశారు,neutral
Qv-NEQJehVU,#HariHaraVeeraMallu - Trailer (Telugu) | PSPK | Nidhhi | MM Keeravaani | AM Rathnam | Jyothi Krisna,Mega Surya Production,@ViswaphaniHindu,"*వెళ్లండి, చూడండి, చూపించండి* ఒక *దొంగ (పుష్ప) సినిమా* ను ఇండస్ట్రియల్ హిట్ చేసిన *వెర్రి పుష్పాలు* గా మిగిలిపోవద్దు.మన భారత జాతి గౌరవం కాపాడే లాంటి *#హరిహరవీరమల్లు* ను *పాన్ ఇండియా స్థాయి* లో .. హిట్ చేసే నిజమైన భారతీయుడు గా వెలుగొందడానికి ప్రయత్నం చెయ్యండి.. ఇది మన భారత ఆత్మ గౌరవం అని మరువవద్దు. *నువ్వు భారతీయుడివి* అయితే నీకు మానం, అభిమానం, ఆత్మగౌరవం ఉంటే.. *""హరి హర వీరమల్లు""* సినిమా చూడు.. Vfx బాగాలేదు, కామెడీ లేదు డ్యూయెట్ లు లేవు లాంటి చచ్చు అభిప్రాయాలు పక్కన పెట్టి.....భారతీయుని గా నీకు చరిత్ర లో జరిగిన ద్రోహం, నీ భవిష్యత్ తరాలు కు రాబోయే ముప్పు తెలుసుకోవాలి అనే బాధ్యత ఉంటే... వెళ్ళు సినిమా చూడు.. నీ కుటుంబం కు చూపించు.. తెలుగోడంటే వెర్రిపుష్పాల వెంటబడే బలహీనుడు కాడనీ, వీరగాథలను సూపర్ హిట్ చేయగలిగే ప్రబలుడనీ నిరూపించు. సినిమాలన్నీ విదేశీ కమ్యూనిస్ట్ భావజాలం తో నిండిపోయిన ఈ సమయంలో... నీ స్వధర్మం కోసం ఆలోచన చేసిన వ్యక్తులైన *పవన్కళ్యాణ్, క్రిష్ జాగర్ల* వంటి వారి ధైర్యం తెగింపు ఆలోచనలను.. వృధా కానీయకు.. మంచి నిలబడాలి.. మంచి జరగాలి.. మంచి కోసం ఆలోచన చేసే మనుషులుకు ప్రోత్సాహం అందాలి.. కాబట్టి సినిమా చూడు... ""అది రాయి కాదు.. మా దేవుడు.. మా ఆత్మగౌరవం.."" గోల్కొండ ను *గొల్లకొండ...* గా పిలిచే చరిత్ర *కోహినూరు తెలుగు వాడి ఆత్మగౌరవ సంపద అనే వాస్తవం..* తెలుసుకోవాలి... భారతదేశం లో హిందువుని గా బతకడానికి *""జిజియా"" పన్ను కట్టాలి లేదా మతం మారాలి లేదా చావాలి అనే...* భయానక పరిస్థితి లు మన తాత లు ఎలా ఆదిగమించారో తెలుసుకోవాలి అంటే ఖచ్చితంగా.. *వీరమల్లు* చూడాలి.. pay tm కుక్కలు నకిలీ కమ్యూనిస్ట్ లు నకిలీ అంబేద్కర్ వాదులు చాంధస విదేశీ మత వాదులు హిందూ ద్వేషులు వేర్పాటు వాదులు బ్రిటిష్ బామ్మర్థులు అందరూ కలసి... *పవన్కళ్యాణ్ అనే ఒక నిజం* ను సర్వ రకాలుగా ఇబ్బంది పెడుతున్నారు.. నిజం చావకూడదు.. నిజం కు ధన్ను కావాలి... ఆ ధన్ను మనం కావాలి.. ఇప్పటి పరిస్థితి ల్లో పవన్కళ్యాణ్ కు ప్రతి హిందువు యొక్క భరోసా కావాలి... లేకపోతే ధర్మం నశించి పోయే పరిస్థితి వస్తుంది... కాశ్మిర్ ఫైల్స్ కేరళ స్టోరీ చావా రజాకర్ ఇప్పుడు. హరిహర వీర మల్లు.. ధర్మం కు ఓటమి ఉండకూడదు... చూడండి సినిమా చూడండి... 🇮🇳 జై హింద్....జై భారత్ 🇮🇳",happiness
Qv-NEQJehVU,#HariHaraVeeraMallu - Trailer (Telugu) | PSPK | Nidhhi | MM Keeravaani | AM Rathnam | Jyothi Krisna,Mega Surya Production,@bennyanil3793,సినిమా ఫ్లాప్ అయ్యాక ఎంత మంది వచ్చారు ఇక్కడికి 😂,neutral
Qv-NEQJehVU,#HariHaraVeeraMallu - Trailer (Telugu) | PSPK | Nidhhi | MM Keeravaani | AM Rathnam | Jyothi Krisna,Mega Surya Production,@NaiduBogineni,హరిహర వీరమల్లు మంచి సినిమా. ఈ సినిమా లో నిజాలు ఉన్నాయి. హరిహర వీరమల్లు స్థాపించిన విజయనగర సామ్రాజ్యం తరువాత జంప్ జిలానీ లాంటి ముస్లిం ల నమ్మక ద్రోహం వల్లే మట్టిగుడిసి పోయింది.,neutral
Qv-NEQJehVU,#HariHaraVeeraMallu - Trailer (Telugu) | PSPK | Nidhhi | MM Keeravaani | AM Rathnam | Jyothi Krisna,Mega Surya Production,@shekharraaja,"అరేయ్ మూవీ చాలా బా ఉంది కదరా ఎందుకు బలేదు బాలేదు అని పబ్లిసిటీ చేస్తున్నారు, కొందరు కావాలని తప్పుగా రివ్యూ ఇస్తున్నారు",sadness
Qv-NEQJehVU,#HariHaraVeeraMallu - Trailer (Telugu) | PSPK | Nidhhi | MM Keeravaani | AM Rathnam | Jyothi Krisna,Mega Surya Production,@Quote_Spot,ఇలాంటి కల్పిత కథలని సినిమా గా చేసి అది ఒక గౌరవ ప్రధమైన హోదా లో ఉండి సభ్య సమాజానికి ఎం సందేశం ఇవ్వాలనుకుంటున్నారు,neutral
Qv-NEQJehVU,#HariHaraVeeraMallu - Trailer (Telugu) | PSPK | Nidhhi | MM Keeravaani | AM Rathnam | Jyothi Krisna,Mega Surya Production,@AshokkumarAshokkumar-di4uv,సినిమా చాలా చాలా బాగుంది,happiness
Qv-NEQJehVU,#HariHaraVeeraMallu - Trailer (Telugu) | PSPK | Nidhhi | MM Keeravaani | AM Rathnam | Jyothi Krisna,Mega Surya Production,@MohdKaiser-q2s,సినిమా ఈరోజు వస్తుంది రేపు పోతుంది హీరోలు డబ్బులు మోస్తూ మనం హీరోలైతే మనకు డబ్బులు మస్తు హీరో మాత్రమే,neutral
Qv-NEQJehVU,#HariHaraVeeraMallu - Trailer (Telugu) | PSPK | Nidhhi | MM Keeravaani | AM Rathnam | Jyothi Krisna,Mega Surya Production,@MohdKaiser-q2s,ఏ సినిమా వస్తే ఆ సినిమా చెవులు కోసుకోవడం మీ హ్యాపీ హ్యాపీ,happiness
Qv-NEQJehVU,#HariHaraVeeraMallu - Trailer (Telugu) | PSPK | Nidhhi | MM Keeravaani | AM Rathnam | Jyothi Krisna,Mega Surya Production,@MohdKaiser-q2s,సినిమాలు కాదు ఫస్ట్ అమ్మా నాన్న చూడండి.,neutral
Qv-NEQJehVU,#HariHaraVeeraMallu - Trailer (Telugu) | PSPK | Nidhhi | MM Keeravaani | AM Rathnam | Jyothi Krisna,Mega Surya Production,@MsmMSM68tv0,సూపర్,happiness
Qv-NEQJehVU,#HariHaraVeeraMallu - Trailer (Telugu) | PSPK | Nidhhi | MM Keeravaani | AM Rathnam | Jyothi Krisna,Mega Surya Production,@davaleswaraputilaksivapras9910,జైశ్రీరామ్,neutral
Qv-NEQJehVU,#HariHaraVeeraMallu - Trailer (Telugu) | PSPK | Nidhhi | MM Keeravaani | AM Rathnam | Jyothi Krisna,Mega Surya Production,@kumar-ju8kn,"1) భారతదేశంలో ఒక ముస్లిం అబ్బాయి మరియు అమ్మాయి అదృశ్య శక్తి (సబ్ కాన్షియస్ మైండ్ పవర్, థర్డ్ ఐ, సిక్స్త్ సెన్స్) కలిగి ఉన్నారు. 2) నాలాంటి అదృశ్య శక్తులున్న ఈ ఇద్దరు ముస్లిం అబ్బాయి, అమ్మాయి అంటూ ప్రచారం చేస్తున్న ఒక హిందూ అమ్మాయి, ఆ హిందూ అమ్మాయిని నాతో సంప్రదించండి.",surprise
Qv-NEQJehVU,#HariHaraVeeraMallu - Trailer (Telugu) | PSPK | Nidhhi | MM Keeravaani | AM Rathnam | Jyothi Krisna,Mega Surya Production,@vijaysai2625,"*హరి హర వీరమల్లు* సినిమా చూసిన తర్వాత నాకు నచ్చిన విషయాలు. 1. సినిమా స్టార్టింగ్ లో ఒక చంటి బిడ్డ నది లో కొట్టుకొని పోతు వున్నప్పుడు ఒక డేగ (Eagle) చంటి బిడ్డ ను ఎత్తుకు పోవడానికి దగ్గరికి వచ్చి చూసి వెళ్లి పోవడం, తర్వాత ఆ బిడ్డ నది ఒడ్డు కి రావడం. పూజారి ఆ చంటి బిడ్డకి పేరు పెట్టడం. స్టార్టింగ్ టేకింగ్ అద్భుతం. 👌 Note: సినిమా కి వెళ్లే వారు సార్టింగ్ త్వరగా వెళ్తే అద్భుతమైన ఈ సీన్ ఎంజాయ్ చేస్తారు. లేట్ గా వెళ్తే ఈ అద్భుతమైన సీన్ మిస్ అవుతారు. 2. వేదాలు గురించి, సనత ధర్మం గురించి అద్భుతమైన విషయాలు. 3. యజ్ఞం ద్వారా వర్షాలు పడటం. సనత ధర్మం గురించి వేదాలు గురించి అద్భుతం గా చూపించారు. 4. అడివిలో వెళ్ళేటప్పుడు Birds రాబోయే ప్రమాదాన్ని వీళ్ళకి తెలియచేస్తాయి. 5.మంచి చెబితే వినాలి వినకపోతే ఇలానే జరుగుతుంది అనే కాన్సెప్ట్ అద్భుతం గా చూపించారు. 6.అడివి లో వెళ్ళేటప్పుడు జంతువులు వీరికి హాని చెయ్యడానికి వచ్చినపుడు, జంతువులని చంపకుండా వాటితో కళ్ల తో మాట్లాడితే అవి ఏమి చెయ్యకుండా వెనక్కి వెళ్ళిపోతాయి. 7. దారిలో వెళ్తు ఉన్నప్పుడు ఎడారి లో ప్రజలు దప్పిక తో భాదలు పడుతూ ఉంటే వీరు వాళ్ళకి నీళ్లు, ఆహరం ఇవ్వడం. 8. ఋషులు యజ్ఞం చేస్తూ ఉంటే మొఘల్ లు ఈ యజ్ఞం న్ని నాశనం చెయ్యడానికి వస్తే వాళ్ళని అడ్డుకొని యజ్ఞం ని పూర్తి చెయ్యిచడం. తర్వాత యజ్ఞం చేయడం ద్వారా వానలు పడటం. 10. సంకల్ప బలం 11. కీరవాణి గారి Background మ్యూజిక్ సూపర్ 👌👌👌 12. ఫైట్స్ 13. మొఘల్ చక్రవర్తి ఔరంగజీబ్ చేసిన దుర్మార్గం, అన్యాయంను ఎదుర్కోవడం. 14. అందరూ గ్రూప్ గా కలసి అధర్మం పైన పోరాడటం. ప్రతి ఒక్కరూ చూడవలసిన అద్భుతమైన సినిమా.",happiness
